loan_id,customer_id,loan_type,loan_amount,interest_rate,tenure_months,loan_purpose,age,annual_income,employment_type,months_on_book,num_products,segment,loan_to_income,emi_to_income,income_log,loan_amount_log,credit_bureau_score,default
LOAN209819,CUST105100,Education Loan,242000.0,12.12,60,Education,50,250000.0,Salaried,197,1,Retail,0.968,0.19360000000000002,12.429220196836383,12.396697137361691,486,0
LOAN209820,CUST106904,Education Loan,306000.0,18.09,60,Wedding,55,574000.0,Salaried,166,2,Retail,0.5331010452961672,0.10662020905923345,13.260386417460465,12.631343648903034,570,0
LOAN209821,CUST101605,Auto Loan,342000.0,14.98,240,Home Purchase,69,278500.0,Business Owner,109,2,Mass Affluent,1.2280071813285458,0.06140035906642729,12.537176929007302,12.742568940017076,316,0
LOAN209822,CUST101830,Personal Loan,130000.0,10.7,36,Medical Expense,40,406400.0,Salaried,30,3,Retail,0.3198818897637795,0.10662729658792652,12.915095635873303,11.775297421715827,476,0
LOAN209823,CUST106655,Education Loan,70000.0,12.84,180,Vehicle Purchase,66,530900.0,Salaried,187,1,Mass Affluent,0.13185157280090412,0.00879010485339361,13.182330842163886,11.156264806643742,512,0
LOAN209824,CUST103134,Home Loan,356000.0,9.96,120,Medical Expense,59,250000.0,Salaried,156,3,Mass Affluent,1.424,0.1424,12.429220196836383,12.782688818818986,406,1
LOAN209825,CUST107714,Education Loan,222000.0,12.53,36,Debt Consolidation,28,250000.0,Salaried,157,1,Retail,0.888,0.29600000000000004,12.429220196836383,12.310437165348775,348,1
LOAN209826,CUST106537,Personal Loan,292000.0,14.22,12,Business Expansion,72,257200.0,Self-Employed,106,1,Corporate,1.135303265940902,1.1353032659409021,12.457613159362927,12.584512505902088,389,0
LOAN209827,CUST100934,Business Loan,102000.0,10.02,36,Home Renovation,44,357300.0,Salaried,150,4,SME,0.28547439126784213,0.09515813042261405,12.786333842776127,11.532737896139919,545,0
LOAN209828,CUST101650,Home Loan,84000.0,15.02,24,Home Purchase,31,250000.0,Business Owner,207,1,HNWI,0.336,0.168,12.429220196836383,11.338583982516495,495,1
LOAN209829,CUST107590,Home Loan,500000.0,14.73,180,Travel,27,250000.0,Self-Employed,44,5,Retail,2.0,0.13333333333333333,12.429220196836383,13.122365377402328,353,0
LOAN209830,CUST100450,Auto Loan,325000.0,10.65,60,Education,72,257700.0,Business Owner,32,1,Retail,1.2611563833915405,0.25223127667830814,12.459555277114108,12.691583538230217,391,0
LOAN209831,CUST101035,Personal Loan,136000.0,17.92,12,Debt Consolidation,61,250000.0,Salaried,217,2,Mass Affluent,0.544,0.544,12.429220196836383,11.820417517632333,460,0
LOAN209832,CUST102048,Personal Loan,50000.0,17.17,12,Medical Expense,61,250000.0,Self-Employed,149,1,Retail,0.2,0.20000000000000004,12.429220196836383,10.819798284210286,405,0
LOAN209833,CUST106834,Home Loan,251000.0,10.19,84,Business Expansion,24,250000.0,Salaried,39,3,Retail,1.004,0.14342857142857143,12.429220196836383,12.433212202169729,382,0
LOAN209834,CUST106744,Education Loan,84000.0,18.03,180,Travel,67,250000.0,Self-Employed,33,2,Retail,0.336,0.022400000000000003,12.429220196836383,11.338583982516495,319,1
LOAN209835,CUST106268,Home Loan,153000.0,9.58,180,Home Renovation,35,250000.0,Business Owner,75,3,Retail,0.612,0.0408,12.429220196836383,11.938199736300925,427,0
LOAN209836,CUST105523,Home Loan,488000.0,10.37,24,Travel,70,250000.0,Self-Employed,30,3,Retail,1.952,0.976,12.429220196836383,13.098072734013513,300,0
LOAN209837,CUST101463,Business Loan,113000.0,13.28,84,Education,23,250000.0,Retired,208,2,Retail,0.452,0.06457142857142857,12.429220196836383,11.635151947212842,367,0
LOAN209838,CUST106609,Personal Loan,396000.0,11.32,60,Medical Expense,59,250000.0,Salaried,53,4,SME,1.584,0.3168,12.429220196836383,12.889172015485954,366,0
LOAN209839,CUST105108,Education Loan,148000.0,14.44,120,Home Purchase,38,250000.0,Salaried,133,2,Retail,0.592,0.0592,12.429220196836383,11.904974309480181,450,0
LOAN209840,CUST102429,Auto Loan,62000.0,17.99,24,Vehicle Purchase,35,250000.0,Business Owner,200,1,Mass Affluent,0.248,0.12400000000000001,12.429220196836383,11.034905792929415,477,0
LOAN209841,CUST102064,Personal Loan,81000.0,14.92,60,Wedding,52,638700.0,Self-Employed,203,5,Retail,0.12682010333489901,0.025364020666979802,13.367191705228743,11.302216779257382,616,0
LOAN209842,CUST102772,Auto Loan,129000.0,16.21,84,Business Expansion,31,488500.0,Salaried,196,2,Mass Affluent,0.2640736949846469,0.037724813569235266,13.099096797545785,11.767575435251748,619,0
LOAN209843,CUST103595,Home Loan,81000.0,13.09,180,Debt Consolidation,36,250000.0,Salaried,124,4,Retail,0.324,0.0216,12.429220196836383,11.302216779257382,405,1
LOAN209844,CUST101138,Auto Loan,663000.0,9.76,48,Travel,61,505400.0,Salaried,220,2,Retail,1.3118322121092205,0.32795805302730513,13.133107452565062,13.404531777462488,612,0
LOAN209845,CUST105268,Auto Loan,187000.0,11.96,120,Medical Expense,58,471600.0,Self-Employed,228,1,HNWI,0.39652247667514845,0.039652247667514844,13.063888568084156,12.138869243416009,583,0
LOAN209846,CUST107429,Home Loan,134000.0,10.91,240,Wedding,67,295400.0,Self-Employed,55,2,SME,0.45362220717670954,0.022681110358835476,12.596089034314039,11.80560254159177,438,0
LOAN209847,CUST101589,Auto Loan,421000.0,14.7,24,Medical Expense,22,931200.0,Salaried,139,3,Mass Affluent,0.4521048109965636,0.2260524054982818,13.744230429841895,12.95039048795861,629,0
LOAN209848,CUST101463,Auto Loan,472000.0,10.94,120,Vehicle Purchase,23,250000.0,Retired,208,2,Retail,1.888,0.18880000000000002,12.429220196836383,13.064736383209516,408,0
LOAN209849,CUST104637,Home Loan,117000.0,14.57,240,Home Renovation,47,250000.0,Salaried,20,5,Corporate,0.468,0.0234,12.429220196836383,11.669937760751914,395,0
LOAN209850,CUST103565,Home Loan,314000.0,10.45,36,Education,35,270900.0,Salaried,222,1,Corporate,1.1590992986341824,0.38636643287806083,12.509508719465414,12.657151449598695,452,0
LOAN209851,CUST104471,Education Loan,100000.0,15.45,120,Business Expansion,68,646500.0,Business Owner,57,3,HNWI,0.15467904098994587,0.015467904098994586,13.379330023983263,11.51293546492023,465,0
LOAN209852,CUST104248,Personal Loan,50000.0,17.59,84,Education,70,250000.0,Self-Employed,131,3,Retail,0.2,0.02857142857142857,12.429220196836383,10.819798284210286,447,0
LOAN209853,CUST103632,Auto Loan,115000.0,15.21,180,Medical Expense,23,593000.0,Student,67,1,Retail,0.19392917369308602,0.012928611579539067,13.292951364319082,11.652696102959753,493,0
LOAN209854,CUST106648,Education Loan,422000.0,10.12,12,Vehicle Purchase,50,326800.0,Self-Employed,192,2,Retail,1.2913096695226438,1.2913096695226438,12.697106701938823,12.952762962683588,388,0
LOAN209855,CUST101267,Education Loan,121000.0,8.58,48,Debt Consolidation,41,370200.0,Salaried,219,4,Retail,0.3268503511615343,0.08171258779038358,12.821801380360457,11.703554089007538,428,0
LOAN209856,CUST102667,Personal Loan,299000.0,10.98,24,Education,73,368200.0,Business Owner,68,2,Corporate,0.8120586637696904,0.40602933188484525,12.81638426369269,12.608202196848836,466,0
LOAN209857,CUST102924,Education Loan,171000.0,14.97,180,Business Expansion,43,569200.0,Salaried,53,4,Retail,0.3004216444132115,0.020028109627547433,13.251988902048012,12.049424683420915,539,0
LOAN209858,CUST106180,Home Loan,333000.0,14.06,36,Vehicle Purchase,42,807800.0,Salaried,199,2,Retail,0.41223075018568955,0.1374102500618965,13.602071020040864,12.715900771961074,595,0
LOAN209859,CUST102853,Auto Loan,57000.0,11.93,240,Home Purchase,25,330300.0,Salaried,216,1,Retail,0.17257039055404177,0.00862851952770209,12.70775963892501,10.950824090522445,585,0
LOAN209860,CUST102722,Personal Loan,62000.0,11.54,60,Home Purchase,27,452300.0,Salaried,64,1,HNWI,0.1370771611762105,0.027415432235242097,13.022103166385445,11.034905792929415,532,0
LOAN209861,CUST106563,Education Loan,145000.0,14.85,36,Medical Expense,22,250000.0,Salaried,148,1,Retail,0.58,0.19333333333333336,12.429220196836383,11.884495917930655,341,0
LOAN209862,CUST101132,Auto Loan,201000.0,9.7,120,Home Renovation,63,364300.0,Salaried,65,4,Retail,0.5517430688992588,0.05517430688992589,12.80573572798328,12.211065162153215,422,0
LOAN209863,CUST101555,Business Loan,93000.0,10.43,48,Vehicle Purchase,29,250000.0,Self-Employed,135,1,Retail,0.372,0.093,12.429220196836383,11.440365524765756,375,0
LOAN209864,CUST100571,Home Loan,108000.0,12.24,12,Vehicle Purchase,43,250000.0,Salaried,89,2,Corporate,0.432,0.43200000000000005,12.429220196836383,11.58989576532275,380,0
LOAN209865,CUST104455,Auto Loan,388000.0,11.81,84,Debt Consolidation,24,546400.0,Business Owner,65,3,HNWI,0.7101024890190337,0.10144321271700481,13.211108417398096,12.868763195921677,462,0
LOAN209866,CUST101259,Auto Loan,77000.0,8.98,240,Vehicle Purchase,64,250000.0,Salaried,167,2,Corporate,0.308,0.0154,12.429220196836383,11.251573687764477,414,0
LOAN209867,CUST105078,Home Loan,399000.0,10.27,120,Wedding,64,250000.0,Retired,95,4,Corporate,1.596,0.15960000000000002,12.429220196836383,12.896719202134523,369,0
LOAN209868,CUST101132,Home Loan,456000.0,15.38,240,Education,63,364300.0,Salaried,65,4,Retail,1.2517156189953336,0.06258578094976668,12.80573572798328,13.030250281476574,465,0
LOAN209869,CUST102161,Education Loan,61000.0,17.18,240,Education,34,472000.0,Self-Employed,9,3,Mass Affluent,0.1292372881355932,0.006461864406779661,13.064736383209516,11.0186455364637,412,0
LOAN209870,CUST106237,Personal Loan,389000.0,13.15,84,Medical Expense,35,337400.0,Self-Employed,183,2,Mass Affluent,1.1529342027267337,0.16470488610381911,12.729027412930751,12.871337193291367,515,0
LOAN209871,CUST105064,Auto Loan,166000.0,9.21,84,Debt Consolidation,48,476100.0,Self-Employed,22,5,Corporate,0.3486662465868515,0.04980946379812164,13.073385295579481,12.019749091416921,567,0
LOAN209872,CUST100975,Auto Loan,65000.0,10.71,60,Wedding,33,375500.0,Business Owner,186,1,Retail,0.17310252996005326,0.03462050599201065,12.836016413298626,11.082157933374816,510,0
LOAN209873,CUST104768,Personal Loan,313000.0,15.78,180,Medical Expense,27,788900.0,Salaried,105,1,Retail,0.3967549752820383,0.026450331685469217,13.578396116670158,12.653961664405365,459,0
LOAN209874,CUST100058,Education Loan,225000.0,17.43,240,Debt Consolidation,61,250000.0,Self-Employed,83,5,Retail,0.9,0.045000000000000005,12.429220196836383,12.323860125621126,368,1
LOAN209875,CUST105535,Home Loan,563000.0,15.62,60,Business Expansion,57,668600.0,Salaried,31,1,HNWI,0.8420580317080467,0.16841160634160934,13.412942748629595,13.241036683319184,558,0
LOAN209876,CUST107279,Personal Loan,218000.0,13.8,48,Home Renovation,49,250000.0,Self-Employed,97,1,Mass Affluent,0.872,0.21800000000000003,12.429220196836383,12.292254928916668,394,0
LOAN209877,CUST105294,Auto Loan,117000.0,16.32,84,Business Expansion,70,275900.0,Business Owner,93,3,Retail,0.42406669083001086,0.0605809558328587,12.52779738470044,11.669937760751914,492,0
LOAN209878,CUST104462,Auto Loan,482000.0,13.0,24,Business Expansion,52,375400.0,Salaried,20,1,Retail,1.2839637719765584,0.6419818859882791,12.835750066956251,13.085701467719382,398,0
LOAN209879,CUST100891,Education Loan,134000.0,13.79,48,Home Renovation,59,329800.0,Salaried,55,2,Corporate,0.4063068526379624,0.1015767131594906,12.70624472124373,11.80560254159177,527,0
LOAN209880,CUST106046,Business Loan,479000.0,10.07,120,Home Renovation,27,250000.0,Salaried,65,2,Retail,1.916,0.1916,12.429220196836383,13.079457964073546,367,0
LOAN209881,CUST105172,Auto Loan,199000.0,12.71,120,Home Purchase,67,250000.0,Salaried,102,1,Retail,0.796,0.0796,12.429220196836383,12.201065128819632,362,1
LOAN209882,CUST106387,Business Loan,110000.0,14.0,180,Debt Consolidation,58,250000.0,Student,59,1,Retail,0.44,0.029333333333333333,12.429220196836383,11.608244735642321,468,1
LOAN209883,CUST102456,Personal Loan,165000.0,17.14,48,Debt Consolidation,66,250000.0,Salaried,44,3,Retail,0.66,0.165,12.429220196836383,12.013706813470414,347,0
LOAN209884,CUST103888,Education Loan,67000.0,14.18,36,Wedding,28,250000.0,Self-Employed,90,4,SME,0.268,0.08933333333333333,12.429220196836383,11.112462823634855,380,0
LOAN209885,CUST105794,Business Loan,56000.0,11.03,60,Home Renovation,42,695400.0,Retired,214,3,Mass Affluent,0.08052919183203912,0.016105838366407825,13.452243936576147,10.933124826700707,669,0
LOAN209886,CUST105232,Home Loan,272000.0,12.96,36,Home Renovation,37,250000.0,Self-Employed,40,2,Corporate,1.088,0.3626666666666667,12.429220196836383,12.513561021741964,348,0
LOAN209887,CUST107600,Education Loan,50000.0,8.6,84,Education,28,250000.0,Salaried,199,1,Retail,0.2,0.02857142857142857,12.429220196836383,10.819798284210286,590,0
LOAN209888,CUST105094,Auto Loan,354000.0,11.32,84,Business Expansion,44,250000.0,Self-Employed,210,3,Corporate,1.416,0.20228571428571432,12.429220196836383,12.777055016970678,363,0
LOAN209889,CUST104505,Auto Loan,735000.0,14.62,240,Debt Consolidation,41,250000.0,Retired,19,2,HNWI,2.94,0.14700000000000002,12.429220196836383,13.507627138738266,443,0
LOAN209890,CUST100288,Education Loan,79000.0,10.81,24,Home Purchase,50,328700.0,Business Owner,97,1,SME,0.2403407362336477,0.12017036811682384,12.702903801935484,11.277215789596893,483,0
LOAN209891,CUST107104,Home Loan,516000.0,15.06,48,Travel,36,250000.0,Salaried,11,5,Retail,2.064,0.516,12.429220196836383,13.153863982446317,342,0
LOAN209892,CUST107069,Education Loan,313000.0,18.1,48,Travel,59,329700.0,Salaried,113,1,Mass Affluent,0.9493478920230513,0.2373369730057628,12.70594146211558,12.653961664405365,392,1
LOAN209893,CUST100042,Home Loan,80000.0,10.68,12,Education,58,374300.0,Student,230,2,SME,0.2137323002938819,0.2137323002938819,12.832815565542704,11.289794413577894,659,0
LOAN209894,CUST101689,Auto Loan,404000.0,10.56,240,Wedding,26,250000.0,Salaried,66,1,Retail,1.616,0.0808,12.429220196836383,12.90917263218775,316,1
LOAN209895,CUST103760,Business Loan,653000.0,13.43,60,Wedding,30,480300.0,Self-Employed,105,2,Retail,1.359566937330835,0.271913387466167,13.082168269682812,13.389333939650964,482,0
LOAN209896,CUST100159,Business Loan,66000.0,9.96,24,Education,63,250000.0,Business Owner,226,2,SME,0.264,0.132,12.429220196836383,11.097425172408931,486,0
LOAN209897,CUST104635,Business Loan,80000.0,11.73,240,Wedding,62,505200.0,Salaried,27,1,Retail,0.1583531274742676,0.00791765637371338,13.132711648870607,11.289794413577894,443,0
LOAN209898,CUST104095,Education Loan,115000.0,16.65,120,Wedding,50,287100.0,Retired,65,3,Retail,0.40055729710902127,0.04005572971090213,12.56758934921002,11.652696102959753,512,0
LOAN209899,CUST105063,Business Loan,242000.0,14.12,120,Business Expansion,55,281700.0,Salaried,23,2,Mass Affluent,0.8590699325523606,0.08590699325523607,12.548601503733918,12.396697137361691,356,1
LOAN209900,CUST103519,Auto Loan,161000.0,17.05,60,Wedding,70,309500.0,Self-Employed,82,5,HNWI,0.5201938610662359,0.10403877221324717,12.64271660211934,11.989165855127435,508,0
LOAN209901,CUST104680,Education Loan,399000.0,17.77,48,Business Expansion,38,386400.0,Self-Employed,117,3,Retail,1.0326086956521738,0.25815217391304346,12.86463096930887,12.896719202134523,493,0
LOAN209902,CUST103616,Education Loan,79000.0,12.32,180,Business Expansion,23,352600.0,Salaried,78,3,SME,0.22404991491775383,0.014936660994516923,12.773092385016758,11.277215789596893,343,0
LOAN209903,CUST104628,Home Loan,124000.0,13.15,24,Business Expansion,62,511300.0,Self-Employed,89,1,Retail,0.24251906903970272,0.12125953451985136,13.144713736865121,11.728044909070785,532,0
LOAN209904,CUST105918,Business Loan,306000.0,9.64,12,Vehicle Purchase,57,251700.0,Retired,96,3,Mass Affluent,1.2157330154946364,1.2157330154946364,12.435997154099226,12.631343648903034,427,0
LOAN209905,CUST107500,Personal Loan,223000.0,10.71,36,Business Expansion,67,504100.0,Salaried,215,2,Corporate,0.4423725451299345,0.1474575150433115,13.13053192380214,12.314931534737134,533,0
LOAN209906,CUST107775,Auto Loan,113000.0,15.44,120,Travel,66,300300.0,Business Owner,111,1,Retail,0.3762903762903763,0.037629037629037625,12.612540583969206,11.635151947212842,502,1
LOAN209907,CUST104593,Auto Loan,635000.0,13.21,36,Home Renovation,60,378400.0,Retired,238,3,Retail,1.6781183932346724,0.5593727977448908,12.843709758862499,13.361381852676738,519,0
LOAN209908,CUST105841,Education Loan,54000.0,16.33,240,Travel,74,382900.0,Self-Employed,172,2,Retail,0.14102898929224342,0.00705144946461217,12.855531749109925,10.896757843893464,538,0
LOAN209909,CUST102716,Home Loan,159000.0,14.3,36,Debt Consolidation,44,363500.0,Self-Employed,129,2,Mass Affluent,0.437414030261348,0.14580467675378267,12.803537326983564,11.976665770490767,514,0
LOAN209910,CUST101319,Auto Loan,230000.0,14.79,36,Wedding,42,250000.0,Retired,155,1,Retail,0.92,0.3066666666666667,12.429220196836383,12.345838935721968,491,0
LOAN209911,CUST107958,Business Loan,441000.0,17.97,12,Education,73,263400.0,Salaried,15,1,Retail,1.674259681093394,1.674259681093394,12.481432864791325,12.996802422000108,367,0
LOAN209912,CUST103240,Personal Loan,147000.0,8.63,84,Debt Consolidation,32,552500.0,Retired,86,1,Mass Affluent,0.2660633484162896,0.03800904977375566,13.222210522327158,11.898194668458823,544,0
LOAN209913,CUST104353,Home Loan,169000.0,15.89,36,Debt Consolidation,43,250000.0,Self-Employed,93,4,Corporate,0.676,0.22533333333333333,12.429220196836383,12.037659911047468,447,1
LOAN209914,CUST103845,Auto Loan,290000.0,16.22,180,Debt Consolidation,46,250000.0,Self-Employed,178,1,Retail,1.16,0.07733333333333334,12.429220196836383,12.577639650232573,363,0
LOAN209915,CUST100794,Business Loan,178000.0,12.3,180,Vehicle Purchase,44,250000.0,Salaried,94,4,Retail,0.712,0.04746666666666667,12.429220196836383,12.08954444723597,381,1
LOAN209916,CUST102958,Home Loan,209000.0,16.25,60,Travel,48,250000.0,Salaried,74,2,Corporate,0.836,0.16720000000000002,12.429220196836383,12.250094315624496,327,1
LOAN209917,CUST105595,Home Loan,145000.0,16.91,84,Debt Consolidation,40,336900.0,Salaried,123,2,Retail,0.43039477589789255,0.06148496798541322,12.727544397630073,11.884495917930655,516,1
LOAN209918,CUST103813,Education Loan,133000.0,15.87,36,Vehicle Purchase,44,492000.0,Salaried,226,4,SME,0.2703252032520325,0.09010840108401083,13.106236027992704,11.798111925972618,503,0
LOAN209919,CUST106542,Business Loan,353000.0,18.28,60,Medical Expense,37,260400.0,Salaried,116,1,HNWI,1.3556067588325653,0.27112135176651303,12.469978029554953,12.77422616877261,429,0
LOAN209920,CUST107808,Education Loan,515000.0,10.43,60,Business Expansion,26,438700.0,Self-Employed,171,3,Retail,1.173922954182813,0.23478459083656258,12.991573366613755,13.151924121391561,344,0
LOAN209921,CUST104737,Auto Loan,473000.0,16.34,180,Travel,40,250000.0,Salaried,142,3,SME,1.892,0.12613333333333335,12.429220196836383,13.06685278163674,324,0
LOAN209922,CUST102166,Home Loan,441000.0,11.71,84,Business Expansion,38,343500.0,Self-Employed,87,1,Mass Affluent,1.2838427947598254,0.18340611353711792,12.746945301848456,12.996802422000108,359,1
